minecraft:bamboo,minecraft_bamboo.png,bamboo,30,46
minecraft:bamboo_block,minecraft_bamboo_block.png,bamboo block,75,26
minecraft:bamboo_button,minecraft_bamboo_button.png,bamboo button,73,60
minecraft:bamboo_chest_raft,minecraft_bamboo_chest_raft.png,bamboo chest raft,36,4
minecraft:bamboo_door,minecraft_bamboo_door.png,bamboo door,60,83
minecraft:bamboo_fence,minecraft_bamboo_fence.png,bamboo fence,57,50
minecraft:bamboo_fence_gate,minecraft_bamboo_fence_gate.png,bamboo fence gate,79,17
minecraft:bamboo_hanging_sign,minecraft_bamboo_hanging_sign.png,bamboo hanging sign,84,93
minecraft:bamboo_mosaic,minecraft_bamboo_mosaic.png,bamboo mosaic,42,31
minecraft:bamboo_mosaic_slab,minecraft_bamboo_mosaic_slab.png,bamboo mosaic slab,59,21
minecraft:bamboo_mosaic_stairs,minecraft_bamboo_mosaic_stairs.png,bamboo mosaic stairs,79,69
minecraft:bamboo_planks,minecraft_bamboo_planks.png,bamboo planks,32,92
minecraft:bamboo_pressure_plate,minecraft_bamboo_pressure_plate.png,bamboo pressure plate,30,46
minecraft:bamboo_raft,minecraft_bamboo_raft.png,bamboo raft,85,37
minecraft:bamboo_sign,minecraft_bamboo_sign.png,bamboo sign,54,48
minecraft:bamboo_slab,minecraft_bamboo_slab.png,bamboo slab,43,33
minecraft:bamboo_stairs,minecraft_bamboo_stairs.png,bamboo stairs,56,83
minecraft:bamboo_trapdoor,minecraft_bamboo_trapdoor.png,bamboo trapdoor,71,42
minecraft:barrel,minecraft_barrel.png,barrel,54,72
minecraft:barrier,minecraft_barrier.png,barrier,97,89
minecraft:basalt,minecraft_basalt.png,basalt,100,96
minecraft:bat_spawn_egg,minecraft_bat_spawn_egg.png,bat spawn egg,52,81
minecraft:beacon,minecraft_beacon.png,beacon,34,41
minecraft:bedrock,minecraft_bedrock.png,bedrock,59,64
minecraft:beef,minecraft_beef.png,beef,13,26
minecraft:beehive,minecraft_beehive.png,beehive,30,44
minecraft:beetroot,minecraft_beetroot.png,beetroot,93,21
minecraft:beetroot_seeds,minecraft_beetroot_seeds.png,beetroot seeds,97,82
minecraft:beetroot_soup,minecraft_beetroot_soup.png,beetroot soup,84,64
minecraft:bee_nest,minecraft_bee_nest.png,bee nest,45,94
minecraft:bee_spawn_egg,minecraft_bee_spawn_egg.png,bee spawn egg,54,89
minecraft:bell,minecraft_bell.png,bell,52,15
minecraft:big_dripleaf,minecraft_big_dripleaf.png,big dripleaf,35,33
minecraft:birch_boat,minecraft_birch_boat.png,birch boat,95,34
minecraft:birch_button,minecraft_birch_button.png,birch button,73,14
minecraft:birch_chest_boat,minecraft_birch_chest_boat.png,birch chest boat,15,72
minecraft:birch_door,minecraft_birch_door.png,birch door,38,46
minecraft:birch_fence,minecraft_birch_fence.png,birch fence,28,97
minecraft:birch_fence_gate,minecraft_birch_fence_gate.png,birch fence gate,38,83
minecraft:birch_hanging_sign,minecraft_birch_hanging_sign.png,birch hanging sign,45,25
minecraft:birch_leaves,minecraft_birch_leaves.png,birch leaves,42,80
minecraft:birch_log,minecraft_birch_log.png,birch log,89,20
minecraft:birch_planks,minecraft_birch_planks.png,birch planks,56,14
minecraft:birch_pressure_plate,minecraft_birch_pressure_plate.png,birch pressure plate,18,0
minecraft:birch_sapling,minecraft_birch_sapling.png,birch sapling,17,80
minecraft:birch_sign,minecraft_birch_sign.png,birch sign,71,36
minecraft:birch_slab,minecraft_birch_slab.png,birch slab,55,25
minecraft:birch_stairs,minecraft_birch_stairs.png,birch stairs,68,8
minecraft:birch_trapdoor,minecraft_birch_trapdoor.png,birch trapdoor,12,17
minecraft:birch_wood,minecraft_birch_wood.png,birch wood,43,9
minecraft:blackstone,minecraft_blackstone.png,blackstone,92,38
minecraft:blackstone_slab,minecraft_blackstone_slab.png,blackstone slab,1,24
minecraft:blackstone_stairs,minecraft_blackstone_stairs.png,blackstone stairs,63,9
minecraft:blackstone_wall,minecraft_blackstone_wall.png,blackstone wall,86,57
minecraft:black_banner,minecraft_black_banner.png,black banner,67,78
minecraft:black_bed,minecraft_black_bed.png,black bed,98,53
minecraft:black_bundle,minecraft_black_bundle.png,black bundle,43,93
minecraft:black_candle,minecraft_black_candle.png,black candle,16,61
minecraft:black_carpet,minecraft_black_carpet.png,black carpet,61,59
minecraft:black_concrete,minecraft_black_concrete.png,black concrete,82,76
minecraft:black_concrete_powder,minecraft_black_concrete_powder.png,black concrete powder,55,99
minecraft:black_dye,minecraft_black_dye.png,black dye,19,31
minecraft:black_glazed_terracotta,minecraft_black_glazed_terracotta.png,black glazed terracotta,22,30
minecraft:black_shulker_box,minecraft_black_shulker_box.png,black shulker box,31,36
minecraft:black_stained_glass,minecraft_black_stained_glass.png,black stained glass,11,93
minecraft:black_stained_glass_pane,minecraft_black_stained_glass_pane.png,black stained glass pane,8,59
minecraft:black_terracotta,minecraft_black_terracotta.png,black terracotta,69,94
minecraft:black_wool,minecraft_black_wool.png,black wool,7,47
minecraft:blade_pottery_sherd,minecraft_blade_pottery_sherd.png,blade pottery sherd,88,32
minecraft:blast_furnace,minecraft_blast_furnace.png,blast furnace,54,41
minecraft:blaze_powder,minecraft_blaze_powder.png,blaze powder,56,1
minecraft:blaze_rod,minecraft_blaze_rod.png,blaze rod,0,32
minecraft:blaze_spawn_egg,minecraft_blaze_spawn_egg.png,blaze spawn egg,11,25
minecraft:blue_banner,minecraft_blue_banner.png,blue banner,97,36
minecraft:blue_bed,minecraft_blue_bed.png,blue bed,49,47
minecraft:blue_bundle,minecraft_blue_bundle.png,blue bundle,37,29
minecraft:blue_candle,minecraft_blue_candle.png,blue candle,91,42
minecraft:blue_carpet,minecraft_blue_carpet.png,blue carpet,95,86
minecraft:blue_concrete,minecraft_blue_concrete.png,blue concrete,78,59
minecraft:blue_concrete_powder,minecraft_blue_concrete_powder.png,blue concrete powder,13,89
minecraft:blue_dye,minecraft_blue_dye.png,blue dye,61,2
minecraft:blue_egg,minecraft_blue_egg.png,blue egg,63,69
minecraft:blue_glazed_terracotta,minecraft_blue_glazed_terracotta.png,blue glazed terracotta,72,51
minecraft:blue_ice,minecraft_blue_ice.png,blue ice,2,70
minecraft:blue_orchid,minecraft_blue_orchid.png,blue orchid,6,62
minecraft:blue_shulker_box,minecraft_blue_shulker_box.png,blue shulker box,78,20
minecraft:blue_stained_glass,minecraft_blue_stained_glass.png,blue stained glass,75,86
minecraft:blue_stained_glass_pane,minecraft_blue_stained_glass_pane.png,blue stained glass pane,97,35
minecraft:blue_terracotta,minecraft_blue_terracotta.png,blue terracotta,26,49
minecraft:blue_wool,minecraft_blue_wool.png,blue wool,97,8
minecraft:bogged_spawn_egg,minecraft_bogged_spawn_egg.png,bogged spawn egg,41,45
minecraft:bolt_armor_trim_smithing_template,minecraft_bolt_armor_trim_smithing_template.png,bolt armor trim smithing template,78,14
minecraft:bone,minecraft_bone.png,bone,62,54
minecraft:bone_block,minecraft_bone_block.png,bone block,14,97
minecraft:bone_meal,minecraft_bone_meal.png,bone meal,59,35
minecraft:book,minecraft_book.png,book,95,43
minecraft:bookshelf,minecraft_bookshelf.png,bookshelf,57,59
minecraft:bordure_indented_banner_pattern,minecraft_bordure_indented_banner_pattern.png,bordure indented banner pattern,8,98
minecraft:bow,minecraft_bow.png,bow,89,62
minecraft:bowl,minecraft_bowl.png,bowl,16,96
minecraft:brain_coral,minecraft_brain_coral.png,brain coral,93,44
minecraft:brain_coral_block,minecraft_brain_coral_block.png,brain coral block,41,0
minecraft:brain_coral_fan,minecraft_brain_coral_fan.png,brain coral fan,80,66
minecraft:bread,minecraft_bread.png,bread,25,34
minecraft:breeze_rod,minecraft_breeze_rod.png,breeze rod,64,86
minecraft:breeze_spawn_egg,minecraft_breeze_spawn_egg.png,breeze spawn egg,30,20
minecraft:brewer_pottery_sherd,minecraft_brewer_pottery_sherd.png,brewer pottery sherd,68,60
minecraft:brewing_stand,minecraft_brewing_stand.png,brewing stand,93,14
minecraft:brick,minecraft_brick.png,brick,2,10
minecraft:bricks,minecraft_bricks.png,bricks,89,66
minecraft:brick_slab,minecraft_brick_slab.png,brick slab,67,15
minecraft:brick_stairs,minecraft_brick_stairs.png,brick stairs,21,63
minecraft:brick_wall,minecraft_brick_wall.png,brick wall,80,1
minecraft:brown_banner,minecraft_brown_banner.png,brown banner,35,88
minecraft:brown_bed,minecraft_brown_bed.png,brown bed,89,23
minecraft:brown_bundle,minecraft_brown_bundle.png,brown bundle,68,33
minecraft:brown_candle,minecraft_brown_candle.png,brown candle,53,76
minecraft:brown_carpet,minecraft_brown_carpet.png,brown carpet,33,33
minecraft:brown_concrete,minecraft_brown_concrete.png,brown concrete,46,8
minecraft:brown_concrete_powder,minecraft_brown_concrete_powder.png,brown concrete powder,67,16
minecraft:brown_dye,minecraft_brown_dye.png,brown dye,52,23
minecraft:brown_egg,minecraft_brown_egg.png,brown egg,52,48
minecraft:brown_glazed_terracotta,minecraft_brown_glazed_terracotta.png,brown glazed terracotta,8,100
minecraft:brown_mushroom,minecraft_brown_mushroom.png,brown mushroom,21,1
minecraft:brown_mushroom_block,minecraft_brown_mushroom_block.png,brown mushroom block,30,68
minecraft:brown_shulker_box,minecraft_brown_shulker_box.png,brown shulker box,47,67
minecraft:brown_stained_glass,minecraft_brown_stained_glass.png,brown stained glass,78,43
minecraft:brown_stained_glass_pane,minecraft_brown_stained_glass_pane.png,brown stained glass pane,96,5
minecraft:brown_terracotta,minecraft_brown_terracotta.png,brown terracotta,2,78
minecraft:brown_wool,minecraft_brown_wool.png,brown wool,45,39
minecraft:brush,minecraft_brush.png,brush,12,12
minecraft:bubble_coral,minecraft_bubble_coral.png,bubble coral,56,70
minecraft:bubble_coral_block,minecraft_bubble_coral_block.png,bubble coral block,59,86
minecraft:bubble_coral_fan,minecraft_bubble_coral_fan.png,bubble coral fan,84,2
minecraft:bucket,minecraft_bucket.png,bucket,54,73
minecraft:budding_amethyst,minecraft_budding_amethyst.png,budding amethyst,81,40
minecraft:bundle,minecraft_bundle.png,bundle,75,22
minecraft:burn_pottery_sherd,minecraft_burn_pottery_sherd.png,burn pottery sherd,73,35
minecraft:bush,minecraft_bush.png,bush,5,60
minecraft:cactus,minecraft_cactus.png,cactus,76,28
minecraft:cactus_flower,minecraft_cactus_flower.png,cactus flower,11,75
minecraft:cake,minecraft_cake.png,cake,34,61
minecraft:calcite,minecraft_calcite.png,calcite,38,60
minecraft:calibrated_sculk_sensor,minecraft_calibrated_sculk_sensor.png,calibrated sculk sensor,23,4
minecraft:camel_spawn_egg,minecraft_camel_spawn_egg.png,camel spawn egg,35,75
minecraft:campfire,minecraft_campfire.png,campfire,78,53
minecraft:candle,minecraft_candle.png,candle,47,68
minecraft:carrot,minecraft_carrot.png,carrot,47,85
minecraft:carrot_on_a_stick,minecraft_carrot_on_a_stick.png,carrot on a stick,56,17
minecraft:cartography_table,minecraft_cartography_table.png,cartography table,42,38
minecraft:carved_pumpkin,minecraft_carved_pumpkin.png,carved pumpkin,99,80
minecraft:cat_spawn_egg,minecraft_cat_spawn_egg.png,cat spawn egg,70,27
minecraft:cauldron,minecraft_cauldron.png,cauldron,76,27
minecraft:cave_spider_spawn_egg,minecraft_cave_spider_spawn_egg.png,cave spider spawn egg,57,82
minecraft:chain,minecraft_chain.png,chain,66,47
minecraft:chainmail_boots,minecraft_chainmail_boots.png,chainmail boots,78,30
minecraft:chainmail_chestplate,minecraft_chainmail_chestplate.png,chainmail chestplate,3,20
minecraft:chainmail_helmet,minecraft_chainmail_helmet.png,chainmail helmet,77,72
minecraft:chainmail_leggings,minecraft_chainmail_leggings.png,chainmail leggings,53,84
minecraft:chain_command_block,minecraft_chain_command_block.png,chain command block,76,79
minecraft:charcoal,minecraft_charcoal.png,charcoal,85,74
minecraft:cherry_boat,minecraft_cherry_boat.png,cherry boat,53,82
minecraft:cherry_button,minecraft_cherry_button.png,cherry button,23,22
minecraft:cherry_chest_boat,minecraft_cherry_chest_boat.png,cherry chest boat,47,5
minecraft:cherry_door,minecraft_cherry_door.png,cherry door,4,24
minecraft:cherry_fence,minecraft_cherry_fence.png,cherry fence,34,10
minecraft:cherry_fence_gate,minecraft_cherry_fence_gate.png,cherry fence gate,36,40
minecraft:cherry_hanging_sign,minecraft_cherry_hanging_sign.png,cherry hanging sign,54,56
minecraft:cherry_leaves,minecraft_cherry_leaves.png,cherry leaves,41,34
minecraft:cherry_log,minecraft_cherry_log.png,cherry log,66,1
minecraft:cherry_planks,minecraft_cherry_planks.png,cherry planks,60,40
minecraft:cherry_pressure_plate,minecraft_cherry_pressure_plate.png,cherry pressure plate,75,19
minecraft:cherry_sapling,minecraft_cherry_sapling.png,cherry sapling,70,59
minecraft:cherry_sign,minecraft_cherry_sign.png,cherry sign,33,2
minecraft:cherry_slab,minecraft_cherry_slab.png,cherry slab,41,18
minecraft:cherry_stairs,minecraft_cherry_stairs.png,cherry stairs,88,94
minecraft:cherry_trapdoor,minecraft_cherry_trapdoor.png,cherry trapdoor,84,79
minecraft:cherry_wood,minecraft_cherry_wood.png,cherry wood,45,64
minecraft:chest,minecraft_chest.png,chest,63,16
minecraft:chest_minecart,minecraft_chest_minecart.png,chest minecart,47,91
minecraft:chicken,minecraft_chicken.png,chicken,72,71
minecraft:chicken_spawn_egg,minecraft_chicken_spawn_egg.png,chicken spawn egg,95,56
minecraft:chipped_anvil,minecraft_chipped_anvil.png,chipped anvil,28,76
minecraft:chiseled_bookshelf,minecraft_chiseled_bookshelf.png,chiseled bookshelf,81,92
minecraft:chiseled_copper,minecraft_chiseled_copper.png,chiseled copper,89,72
minecraft:chiseled_deepslate,minecraft_chiseled_deepslate.png,chiseled deepslate,69,16
minecraft:chiseled_nether_bricks,minecraft_chiseled_nether_bricks.png,chiseled nether bricks,54,18
minecraft:chiseled_polished_blackstone,minecraft_chiseled_polished_blackstone.png,chiseled polished blackstone,88,1
minecraft:chiseled_quartz_block,minecraft_chiseled_quartz_block.png,chiseled quartz block,68,24
minecraft:chiseled_red_sandstone,minecraft_chiseled_red_sandstone.png,chiseled red sandstone,28,74
minecraft:chiseled_resin_bricks,minecraft_chiseled_resin_bricks.png,chiseled resin bricks,91,20
minecraft:chiseled_sandstone,minecraft_chiseled_sandstone.png,chiseled sandstone,80,70
minecraft:chiseled_stone_bricks,minecraft_chiseled_stone_bricks.png,chiseled stone bricks,27,33
minecraft:chiseled_tuff,minecraft_chiseled_tuff.png,chiseled tuff,40,3
minecraft:chiseled_tuff_bricks,minecraft_chiseled_tuff_bricks.png,chiseled tuff bricks,6,32
minecraft:chorus_flower,minecraft_chorus_flower.png,chorus flower,47,25
minecraft:chorus_fruit,minecraft_chorus_fruit.png,chorus fruit,99,54
minecraft:chorus_plant,minecraft_chorus_plant.png,chorus plant,28,61
minecraft:clay,minecraft_clay.png,clay,21,98
minecraft:clay_ball,minecraft_clay_ball.png,clay ball,99,51
minecraft:clock,minecraft_clock.png,clock,91,56
minecraft:closed_eyeblossom,minecraft_closed_eyeblossom.png,closed eyeblossom,17,9
minecraft:coal,minecraft_coal.png,coal,93,76
minecraft:coal_block,minecraft_coal_block.png,coal block,38,3
minecraft:coal_ore,minecraft_coal_ore.png,coal ore,98,34
minecraft:coarse_dirt,minecraft_coarse_dirt.png,coarse dirt,99,34
minecraft:coast_armor_trim_smithing_template,minecraft_coast_armor_trim_smithing_template.png,coast armor trim smithing template,62,1
minecraft:cobbled_deepslate,minecraft_cobbled_deepslate.png,cobbled deepslate,54,22
minecraft:cobbled_deepslate_slab,minecraft_cobbled_deepslate_slab.png,cobbled deepslate slab,3,58
minecraft:cobbled_deepslate_stairs,minecraft_cobbled_deepslate_stairs.png,cobbled deepslate stairs,67,88
minecraft:cobbled_deepslate_wall,minecraft_cobbled_deepslate_wall.png,cobbled deepslate wall,13,50
minecraft:cobblestone,minecraft_cobblestone.png,cobblestone,48,27
minecraft:cobblestone_slab,minecraft_cobblestone_slab.png,cobblestone slab,57,82
minecraft:cobblestone_stairs,minecraft_cobblestone_stairs.png,cobblestone stairs,13,83
minecraft:cobblestone_wall,minecraft_cobblestone_wall.png,cobblestone wall,64,11
minecraft:cobweb,minecraft_cobweb.png,cobweb,74,3
minecraft:cocoa_beans,minecraft_cocoa_beans.png,cocoa beans,90,9
minecraft:cod,minecraft_cod.png,cod,4,55
minecraft:cod_bucket,minecraft_cod_bucket.png,cod bucket,82,26
minecraft:cod_spawn_egg,minecraft_cod_spawn_egg.png,cod spawn egg,9,76
minecraft:command_block,minecraft_command_block.png,command block,10,88
minecraft:command_block_minecart,minecraft_command_block_minecart.png,command block minecart,69,94
minecraft:comparator,minecraft_comparator.png,comparator,98,14
minecraft:compass,minecraft_compass.png,compass,77,33
minecraft:composter,minecraft_composter.png,composter,32,29
minecraft:conduit,minecraft_conduit.png,conduit,43,34
minecraft:cooked_beef,minecraft_cooked_beef.png,cooked beef,5,37
minecraft:cooked_chicken,minecraft_cooked_chicken.png,cooked chicken,84,1
minecraft:cooked_cod,minecraft_cooked_cod.png,cooked cod,30,36
minecraft:cooked_mutton,minecraft_cooked_mutton.png,cooked mutton,39,38
minecraft:cooked_porkchop,minecraft_cooked_porkchop.png,cooked porkchop,62,81
minecraft:cooked_rabbit,minecraft_cooked_rabbit.png,cooked rabbit,6,20
minecraft:cooked_salmon,minecraft_cooked_salmon.png,cooked salmon,75,27
minecraft:cookie,minecraft_cookie.png,cookie,29,18
minecraft:copper_block,minecraft_copper_block.png,copper block,19,53
minecraft:copper_bulb,minecraft_copper_bulb.png,copper bulb,78,19
minecraft:copper_door,minecraft_copper_door.png,copper door,97,11
minecraft:copper_grate,minecraft_copper_grate.png,copper grate,40,69
minecraft:copper_ingot,minecraft_copper_ingot.png,copper ingot,61,73
minecraft:copper_ore,minecraft_copper_ore.png,copper ore,34,85
minecraft:copper_trapdoor,minecraft_copper_trapdoor.png,copper trapdoor,55,28
minecraft:cornflower,minecraft_cornflower.png,cornflower,89,92
minecraft:cow_spawn_egg,minecraft_cow_spawn_egg.png,cow spawn egg,35,47
minecraft:cracked_deepslate_bricks,minecraft_cracked_deepslate_bricks.png,cracked deepslate bricks,16,35
minecraft:cracked_deepslate_tiles,minecraft_cracked_deepslate_tiles.png,cracked deepslate tiles,59,64
minecraft:cracked_nether_bricks,minecraft_cracked_nether_bricks.png,cracked nether bricks,62,57
minecraft:cracked_polished_blackstone_bricks,minecraft_cracked_polished_blackstone_bricks.png,cracked polished blackstone bricks,52,88
minecraft:cracked_stone_bricks,minecraft_cracked_stone_bricks.png,cracked stone bricks,2,14
minecraft:crafter,minecraft_crafter.png,crafter,68,53
minecraft:crafting_table,minecraft_crafting_table.png,crafting table,84,7
minecraft:creaking_heart,minecraft_creaking_heart.png,creaking heart,14,88
minecraft:creaking_spawn_egg,minecraft_creaking_spawn_egg.png,creaking spawn egg,71,1
minecraft:creeper_banner_pattern,minecraft_creeper_banner_pattern.png,creeper banner pattern,27,86
minecraft:creeper_head,minecraft_creeper_head.png,creeper head,23,4
minecraft:creeper_spawn_egg,minecraft_creeper_spawn_egg.png,creeper spawn egg,29,51
minecraft:crimson_button,minecraft_crimson_button.png,crimson button,56,71
minecraft:crimson_door,minecraft_crimson_door.png,crimson door,53,75
minecraft:crimson_fence,minecraft_crimson_fence.png,crimson fence,97,76
minecraft:crimson_fence_gate,minecraft_crimson_fence_gate.png,crimson fence gate,1,8
minecraft:crimson_fungus,minecraft_crimson_fungus.png,crimson fungus,24,34
minecraft:crimson_hanging_sign,minecraft_crimson_hanging_sign.png,crimson hanging sign,6,11
minecraft:crimson_hyphae,minecraft_crimson_hyphae.png,crimson hyphae,95,15
minecraft:crimson_nylium,minecraft_crimson_nylium.png,crimson nylium,51,54
minecraft:crimson_planks,minecraft_crimson_planks.png,crimson planks,25,18
minecraft:crimson_pressure_plate,minecraft_crimson_pressure_plate.png,crimson pressure plate,3,55
minecraft:crimson_roots,minecraft_crimson_roots.png,crimson roots,69,100
minecraft:crimson_sign,minecraft_crimson_sign.png,crimson sign,33,94
minecraft:crimson_slab,minecraft_crimson_slab.png,crimson slab,95,21
minecraft:crimson_stairs,minecraft_crimson_stairs.png,crimson stairs,45,6
minecraft:crimson_stem,minecraft_crimson_stem.png,crimson stem,80,2
minecraft:crimson_trapdoor,minecraft_crimson_trapdoor.png,crimson trapdoor,35,41
minecraft:crossbow,minecraft_crossbow.png,crossbow,31,41
minecraft:crying_obsidian,minecraft_crying_obsidian.png,crying obsidian,83,88
minecraft:cut_copper,minecraft_cut_copper.png,cut copper,40,47
minecraft:cut_copper_slab,minecraft_cut_copper_slab.png,cut copper slab,55,16
minecraft:cut_copper_stairs,minecraft_cut_copper_stairs.png,cut copper stairs,59,67
minecraft:cut_red_sandstone,minecraft_cut_red_sandstone.png,cut red sandstone,1,33
minecraft:cut_red_sandstone_slab,minecraft_cut_red_sandstone_slab.png,cut red sandstone slab,97,91
minecraft:cut_sandstone,minecraft_cut_sandstone.png,cut sandstone,81,36
minecraft:cut_sandstone_slab,minecraft_cut_sandstone_slab.png,cut sandstone slab,6,33
minecraft:cyan_banner,minecraft_cyan_banner.png,cyan banner,8,35
minecraft:cyan_bed,minecraft_cyan_bed.png,cyan bed,31,43
minecraft:cyan_bundle,minecraft_cyan_bundle.png,cyan bundle,18,23
minecraft:cyan_candle,minecraft_cyan_candle.png,cyan candle,54,65
minecraft:cyan_carpet,minecraft_cyan_carpet.png,cyan carpet,76,45
minecraft:cyan_concrete,minecraft_cyan_concrete.png,cyan concrete,89,36
minecraft:cyan_concrete_powder,minecraft_cyan_concrete_powder.png,cyan concrete powder,43,4
minecraft:cyan_dye,minecraft_cyan_dye.png,cyan dye,83,49
minecraft:cyan_glazed_terracotta,minecraft_cyan_glazed_terracotta.png,cyan glazed terracotta,84,96
minecraft:cyan_shulker_box,minecraft_cyan_shulker_box.png,cyan shulker box,28,95
minecraft:cyan_stained_glass,minecraft_cyan_stained_glass.png,cyan stained glass,20,41
minecraft:cyan_stained_glass_pane,minecraft_cyan_stained_glass_pane.png,cyan stained glass pane,5,11
minecraft:cyan_terracotta,minecraft_cyan_terracotta.png,cyan terracotta,20,29
minecraft:cyan_wool,minecraft_cyan_wool.png,cyan wool,89,25
minecraft:damaged_anvil,minecraft_damaged_anvil.png,damaged anvil,59,79
minecraft:dandelion,minecraft_dandelion.png,dandelion,35,14
minecraft:danger_pottery_sherd,minecraft_danger_pottery_sherd.png,danger pottery sherd,65,65
minecraft:dark_oak_boat,minecraft_dark_oak_boat.png,dark oak boat,37,86
minecraft:dark_oak_button,minecraft_dark_oak_button.png,dark oak button,61,67
minecraft:dark_oak_chest_boat,minecraft_dark_oak_chest_boat.png,dark oak chest boat,2,3
minecraft:dark_oak_door,minecraft_dark_oak_door.png,dark oak door,30,97
minecraft:dark_oak_fence,minecraft_dark_oak_fence.png,dark oak fence,64,70
minecraft:dark_oak_fence_gate,minecraft_dark_oak_fence_gate.png,dark oak fence gate,12,19
minecraft:dark_oak_hanging_sign,minecraft_dark_oak_hanging_sign.png,dark oak hanging sign,80,82
minecraft:dark_oak_leaves,minecraft_dark_oak_leaves.png,dark oak leaves,23,85
minecraft:dark_oak_log,minecraft_dark_oak_log.png,dark oak log,13,74
minecraft:dark_oak_planks,minecraft_dark_oak_planks.png,dark oak planks,58,68
minecraft:dark_oak_pressure_plate,minecraft_dark_oak_pressure_plate.png,dark oak pressure plate,42,81
minecraft:dark_oak_sapling,minecraft_dark_oak_sapling.png,dark oak sapling,73,57
minecraft:dark_oak_sign,minecraft_dark_oak_sign.png,dark oak sign,5,12
minecraft:dark_oak_slab,minecraft_dark_oak_slab.png,dark oak slab,47,92
minecraft:dark_oak_stairs,minecraft_dark_oak_stairs.png,dark oak stairs,39,59
minecraft:dark_oak_trapdoor,minecraft_dark_oak_trapdoor.png,dark oak trapdoor,7,6
minecraft:dark_oak_wood,minecraft_dark_oak_wood.png,dark oak wood,29,91
minecraft:dark_prismarine,minecraft_dark_prismarine.png,dark prismarine,97,21
minecraft:dark_prismarine_slab,minecraft_dark_prismarine_slab.png,dark prismarine slab,27,26
minecraft:dark_prismarine_stairs,minecraft_dark_prismarine_stairs.png,dark prismarine stairs,45,45
minecraft:daylight_detector,minecraft_daylight_detector.png,daylight detector,46,72
minecraft:dead_brain_coral,minecraft_dead_brain_coral.png,dead brain coral,17,40
minecraft:dead_brain_coral_block,minecraft_dead_brain_coral_block.png,dead brain coral block,45,74
