minecraft:black_concrete,minecraft_black_concrete.png,black concrete,0,0
minecraft:black_concrete_powder,minecraft_black_concrete_powder.png,black concrete powder,0,0
minecraft:black_dye,minecraft_black_dye.png,black dye,0,0
minecraft:black_glazed_terracotta,minecraft_black_glazed_terracotta.png,black glazed terracotta,0,0
minecraft:black_shulker_box,minecraft_black_shulker_box.png,black shulker box,0,0
minecraft:black_stained_glass,minecraft_black_stained_glass.png,black stained glass,0,0
minecraft:black_stained_glass_pane,minecraft_black_stained_glass_pane.png,black stained glass pane,0,0
minecraft:black_terracotta,minecraft_black_terracotta.png,black terracotta,0,0
minecraft:black_wool,minecraft_black_wool.png,black wool,0,0
minecraft:blade_pottery_sherd,minecraft_blade_pottery_sherd.png,blade pottery sherd,0,0
minecraft:blast_furnace,minecraft_blast_furnace.png,blast furnace,0,0
minecraft:blaze_powder,minecraft_blaze_powder.png,blaze powder,0,0
minecraft:blaze_rod,minecraft_blaze_rod.png,blaze rod,0,0
minecraft:blaze_spawn_egg,minecraft_blaze_spawn_egg.png,blaze spawn egg,0,0
minecraft:blue_banner,minecraft_blue_banner.png,blue banner,0,0
minecraft:blue_bed,minecraft_blue_bed.png,blue bed,0,0
minecraft:blue_bundle,minecraft_blue_bundle.png,blue bundle,0,0
minecraft:blue_candle,minecraft_blue_candle.png,blue candle,0,0
minecraft:blue_carpet,minecraft_blue_carpet.png,blue carpet,0,0
minecraft:blue_concrete,minecraft_blue_concrete.png,blue concrete,0,0
minecraft:blue_concrete_powder,minecraft_blue_concrete_powder.png,blue concrete powder,0,0
minecraft:blue_dye,minecraft_blue_dye.png,blue dye,0,0
minecraft:blue_egg,minecraft_blue_egg.png,blue egg,0,0
minecraft:blue_glazed_terracotta,minecraft_blue_glazed_terracotta.png,blue glazed terracotta,0,0
minecraft:blue_ice,minecraft_blue_ice.png,blue ice,0,0
minecraft:blue_orchid,minecraft_blue_orchid.png,blue orchid,0,0
minecraft:blue_shulker_box,minecraft_blue_shulker_box.png,blue shulker box,0,0
minecraft:blue_stained_glass,minecraft_blue_stained_glass.png,blue stained glass,0,0
minecraft:blue_stained_glass_pane,minecraft_blue_stained_glass_pane.png,blue stained glass pane,0,0
minecraft:blue_terracotta,minecraft_blue_terracotta.png,blue terracotta,0,0
minecraft:blue_wool,minecraft_blue_wool.png,blue wool,0,0
minecraft:bogged_spawn_egg,minecraft_bogged_spawn_egg.png,bogged spawn egg,0,0
minecraft:bolt_armor_trim_smithing_template,minecraft_bolt_armor_trim_smithing_template.png,bolt armor trim smithing template,0,0
minecraft:bone,minecraft_bone.png,bone,0,0
minecraft:bone_block,minecraft_bone_block.png,bone block,0,0
minecraft:bone_meal,minecraft_bone_meal.png,bone meal,0,0
minecraft:book,minecraft_book.png,book,0,0
minecraft:bookshelf,minecraft_bookshelf.png,bookshelf,0,0
minecraft:bordure_indented_banner_pattern,minecraft_bordure_indented_banner_pattern.png,bordure indented banner pattern,0,0
minecraft:bow,minecraft_bow.png,bow,0,0
minecraft:bowl,minecraft_bowl.png,bowl,0,0
minecraft:brain_coral,minecraft_brain_coral.png,brain coral,0,0
minecraft:brain_coral_block,minecraft_brain_coral_block.png,brain coral block,0,0
minecraft:brain_coral_fan,minecraft_brain_coral_fan.png,brain coral fan,0,0
minecraft:bread,minecraft_bread.png,bread,0,0
minecraft:breeze_rod,minecraft_breeze_rod.png,breeze rod,0,0
minecraft:breeze_spawn_egg,minecraft_breeze_spawn_egg.png,breeze spawn egg,0,0
minecraft:brewer_pottery_sherd,minecraft_brewer_pottery_sherd.png,brewer pottery sherd,0,0
minecraft:brewing_stand,minecraft_brewing_stand.png,brewing stand,0,0
minecraft:brick,minecraft_brick.png,brick,0,0
minecraft:bricks,minecraft_bricks.png,bricks,0,0
minecraft:brick_slab,minecraft_brick_slab.png,brick slab,0,0
minecraft:brick_stairs,minecraft_brick_stairs.png,brick stairs,0,0
minecraft:brick_wall,minecraft_brick_wall.png,brick wall,0,0
minecraft:brown_banner,minecraft_brown_banner.png,brown banner,0,0
minecraft:brown_bed,minecraft_brown_bed.png,brown bed,0,0
minecraft:brown_bundle,minecraft_brown_bundle.png,brown bundle,0,0
minecraft:brown_candle,minecraft_brown_candle.png,brown candle,0,0
minecraft:brown_carpet,minecraft_brown_carpet.png,brown carpet,0,0
minecraft:brown_concrete,minecraft_brown_concrete.png,brown concrete,0,0
minecraft:brown_concrete_powder,minecraft_brown_concrete_powder.png,brown concrete powder,0,0
minecraft:brown_dye,minecraft_brown_dye.png,brown dye,0,0
minecraft:brown_egg,minecraft_brown_egg.png,brown egg,0,0
minecraft:brown_glazed_terracotta,minecraft_brown_glazed_terracotta.png,brown glazed terracotta,0,0
minecraft:brown_mushroom,minecraft_brown_mushroom.png,brown mushroom,0,0
minecraft:brown_mushroom_block,minecraft_brown_mushroom_block.png,brown mushroom block,0,0
minecraft:brown_shulker_box,minecraft_brown_shulker_box.png,brown shulker box,0,0
minecraft:brown_stained_glass,minecraft_brown_stained_glass.png,brown stained glass,0,0
minecraft:brown_stained_glass_pane,minecraft_brown_stained_glass_pane.png,brown stained glass pane,0,0
minecraft:brown_terracotta,minecraft_brown_terracotta.png,brown terracotta,0,0
minecraft:brown_wool,minecraft_brown_wool.png,brown wool,0,0
minecraft:brush,minecraft_brush.png,brush,0,0
minecraft:bubble_coral,minecraft_bubble_coral.png,bubble coral,0,0
minecraft:bubble_coral_block,minecraft_bubble_coral_block.png,bubble coral block,0,0
minecraft:bubble_coral_fan,minecraft_bubble_coral_fan.png,bubble coral fan,0,0
minecraft:bucket,minecraft_bucket.png,bucket,0,0
minecraft:budding_amethyst,minecraft_budding_amethyst.png,budding amethyst,0,0
minecraft:bundle,minecraft_bundle.png,bundle,0,0
minecraft:burn_pottery_sherd,minecraft_burn_pottery_sherd.png,burn pottery sherd,0,0
minecraft:bush,minecraft_bush.png,bush,0,0
minecraft:cactus,minecraft_cactus.png,cactus,0,0
minecraft:cactus_flower,minecraft_cactus_flower.png,cactus flower,0,0
minecraft:cake,minecraft_cake.png,cake,0,0
minecraft:calcite,minecraft_calcite.png,calcite,0,0
minecraft:calibrated_sculk_sensor,minecraft_calibrated_sculk_sensor.png,calibrated sculk sensor,0,0
minecraft:camel_spawn_egg,minecraft_camel_spawn_egg.png,camel spawn egg,0,0
minecraft:campfire,minecraft_campfire.png,campfire,0,0
minecraft:candle,minecraft_candle.png,candle,0,0
minecraft:carrot,minecraft_carrot.png,carrot,0,0
minecraft:carrot_on_a_stick,minecraft_carrot_on_a_stick.png,carrot on a stick,0,0
minecraft:cartography_table,minecraft_cartography_table.png,cartography table,0,0
minecraft:carved_pumpkin,minecraft_carved_pumpkin.png,carved pumpkin,0,0
minecraft:cat_spawn_egg,minecraft_cat_spawn_egg.png,cat spawn egg,0,0
minecraft:cauldron,minecraft_cauldron.png,cauldron,0,0
minecraft:cave_spider_spawn_egg,minecraft_cave_spider_spawn_egg.png,cave spider spawn egg,0,0
minecraft:chain,minecraft_chain.png,chain,0,0
minecraft:chainmail_boots,minecraft_chainmail_boots.png,chainmail boots,0,0
minecraft:chainmail_chestplate,minecraft_chainmail_chestplate.png,chainmail chestplate,0,0
minecraft:chainmail_helmet,minecraft_chainmail_helmet.png,chainmail helmet,0,0
minecraft:chainmail_leggings,minecraft_chainmail_leggings.png,chainmail leggings,0,0
minecraft:chain_command_block,minecraft_chain_command_block.png,chain command block,0,0
minecraft:charcoal,minecraft_charcoal.png,charcoal,0,0
minecraft:cherry_boat,minecraft_cherry_boat.png,cherry boat,0,0
minecraft:cherry_button,minecraft_cherry_button.png,cherry button,0,0
minecraft:cherry_chest_boat,minecraft_cherry_chest_boat.png,cherry chest boat,0,0
minecraft:cherry_door,minecraft_cherry_door.png,cherry door,0,0
minecraft:cherry_fence,minecraft_cherry_fence.png,cherry fence,0,0
minecraft:cherry_fence_gate,minecraft_cherry_fence_gate.png,cherry fence gate,0,0
minecraft:cherry_hanging_sign,minecraft_cherry_hanging_sign.png,cherry hanging sign,0,0
minecraft:cherry_leaves,minecraft_cherry_leaves.png,cherry leaves,0,0
minecraft:cherry_log,minecraft_cherry_log.png,cherry log,0,0
minecraft:cherry_planks,minecraft_cherry_planks.png,cherry planks,0,0
minecraft:cherry_pressure_plate,minecraft_cherry_pressure_plate.png,cherry pressure plate,0,0
minecraft:cherry_sapling,minecraft_cherry_sapling.png,cherry sapling,0,0
minecraft:cherry_sign,minecraft_cherry_sign.png,cherry sign,0,0
minecraft:cherry_slab,minecraft_cherry_slab.png,cherry slab,0,0
minecraft:cherry_stairs,minecraft_cherry_stairs.png,cherry stairs,0,0
minecraft:cherry_trapdoor,minecraft_cherry_trapdoor.png,cherry trapdoor,0,0
minecraft:cherry_wood,minecraft_cherry_wood.png,cherry wood,0,0
minecraft:chest,minecraft_chest.png,chest,0,0
minecraft:chest_minecart,minecraft_chest_minecart.png,chest minecart,0,0
minecraft:chicken,minecraft_chicken.png,chicken,0,0
minecraft:chicken_spawn_egg,minecraft_chicken_spawn_egg.png,chicken spawn egg,0,0
minecraft:chipped_anvil,minecraft_chipped_anvil.png,chipped anvil,0,0
minecraft:chiseled_bookshelf,minecraft_chiseled_bookshelf.png,chiseled bookshelf,0,0
minecraft:chiseled_copper,minecraft_chiseled_copper.png,chiseled copper,0,0
minecraft:chiseled_deepslate,minecraft_chiseled_deepslate.png,chiseled deepslate,0,0
minecraft:chiseled_nether_bricks,minecraft_chiseled_nether_bricks.png,chiseled nether bricks,0,0
minecraft:chiseled_polished_blackstone,minecraft_chiseled_polished_blackstone.png,chiseled polished blackstone,0,0
minecraft:chiseled_quartz_block,minecraft_chiseled_quartz_block.png,chiseled quartz block,0,0
minecraft:chiseled_red_sandstone,minecraft_chiseled_red_sandstone.png,chiseled red sandstone,0,0
minecraft:chiseled_resin_bricks,minecraft_chiseled_resin_bricks.png,chiseled resin bricks,0,0
minecraft:chiseled_sandstone,minecraft_chiseled_sandstone.png,chiseled sandstone,0,0
minecraft:chiseled_stone_bricks,minecraft_chiseled_stone_bricks.png,chiseled stone bricks,0,0
minecraft:chiseled_tuff,minecraft_chiseled_tuff.png,chiseled tuff,0,0
minecraft:chiseled_tuff_bricks,minecraft_chiseled_tuff_bricks.png,chiseled tuff bricks,0,0
minecraft:chorus_flower,minecraft_chorus_flower.png,chorus flower,0,0
minecraft:chorus_fruit,minecraft_chorus_fruit.png,chorus fruit,0,0
minecraft:chorus_plant,minecraft_chorus_plant.png,chorus plant,0,0
minecraft:clay,minecraft_clay.png,clay,0,0
minecraft:clay_ball,minecraft_clay_ball.png,clay ball,0,0
minecraft:clock,minecraft_clock.png,clock,0,0
minecraft:closed_eyeblossom,minecraft_closed_eyeblossom.png,closed eyeblossom,0,0
minecraft:coal,minecraft_coal.png,coal,0,0
minecraft:coal_block,minecraft_coal_block.png,coal block,0,0
minecraft:coal_ore,minecraft_coal_ore.png,coal ore,0,0
minecraft:coarse_dirt,minecraft_coarse_dirt.png,coarse dirt,0,0
minecraft:coast_armor_trim_smithing_template,minecraft_coast_armor_trim_smithing_template.png,coast armor trim smithing template,0,0
minecraft:cobbled_deepslate,minecraft_cobbled_deepslate.png,cobbled deepslate,0,0
minecraft:cobbled_deepslate_slab,minecraft_cobbled_deepslate_slab.png,cobbled deepslate slab,0,0
minecraft:cobbled_deepslate_stairs,minecraft_cobbled_deepslate_stairs.png,cobbled deepslate stairs,0,0
minecraft:cobbled_deepslate_wall,minecraft_cobbled_deepslate_wall.png,cobbled deepslate wall,0,0
minecraft:cobblestone,minecraft_cobblestone.png,cobblestone,0,0
minecraft:cobblestone_slab,minecraft_cobblestone_slab.png,cobblestone slab,0,0
minecraft:cobblestone_stairs,minecraft_cobblestone_stairs.png,cobblestone stairs,0,0
minecraft:cobblestone_wall,minecraft_cobblestone_wall.png,cobblestone wall,0,0
minecraft:cobweb,minecraft_cobweb.png,cobweb,0,0
minecraft:cocoa_beans,minecraft_cocoa_beans.png,cocoa beans,0,0
minecraft:cod,minecraft_cod.png,cod,0,0
minecraft:cod_bucket,minecraft_cod_bucket.png,cod bucket,0,0
minecraft:cod_spawn_egg,minecraft_cod_spawn_egg.png,cod spawn egg,0,0
minecraft:command_block,minecraft_command_block.png,command block,0,0
minecraft:command_block_minecart,minecraft_command_block_minecart.png,command block minecart,0,0
minecraft:comparator,minecraft_comparator.png,comparator,0,0
minecraft:compass,minecraft_compass.png,compass,0,0
minecraft:composter,minecraft_composter.png,composter,0,0
minecraft:conduit,minecraft_conduit.png,conduit,0,0
minecraft:cooked_beef,minecraft_cooked_beef.png,cooked beef,0,0
minecraft:cooked_chicken,minecraft_cooked_chicken.png,cooked chicken,0,0
minecraft:cooked_cod,minecraft_cooked_cod.png,cooked cod,0,0
minecraft:cooked_mutton,minecraft_cooked_mutton.png,cooked mutton,0,0
minecraft:cooked_porkchop,minecraft_cooked_porkchop.png,cooked porkchop,0,0
minecraft:cooked_rabbit,minecraft_cooked_rabbit.png,cooked rabbit,0,0
minecraft:cooked_salmon,minecraft_cooked_salmon.png,cooked salmon,0,0
minecraft:cookie,minecraft_cookie.png,cookie,0,0
minecraft:copper_block,minecraft_copper_block.png,copper block,0,0
minecraft:copper_bulb,minecraft_copper_bulb.png,copper bulb,0,0
minecraft:copper_door,minecraft_copper_door.png,copper door,0,0
minecraft:copper_grate,minecraft_copper_grate.png,copper grate,0,0
minecraft:copper_ingot,minecraft_copper_ingot.png,copper ingot,0,0
minecraft:copper_ore,minecraft_copper_ore.png,copper ore,0,0
minecraft:copper_trapdoor,minecraft_copper_trapdoor.png,copper trapdoor,0,0
minecraft:cornflower,minecraft_cornflower.png,cornflower,0,0
minecraft:cow_spawn_egg,minecraft_cow_spawn_egg.png,cow spawn egg,0,0
minecraft:cracked_deepslate_bricks,minecraft_cracked_deepslate_bricks.png,cracked deepslate bricks,0,0
minecraft:cracked_deepslate_tiles,minecraft_cracked_deepslate_tiles.png,cracked deepslate tiles,0,0
minecraft:cracked_nether_bricks,minecraft_cracked_nether_bricks.png,cracked nether bricks,0,0
minecraft:cracked_polished_blackstone_bricks,minecraft_cracked_polished_blackstone_bricks.png,cracked polished blackstone bricks,0,0
minecraft:cracked_stone_bricks,minecraft_cracked_stone_bricks.png,cracked stone bricks,0,0
minecraft:crafter,minecraft_crafter.png,crafter,0,0
minecraft:crafting_table,minecraft_crafting_table.png,crafting table,0,0
minecraft:creaking_heart,minecraft_creaking_heart.png,creaking heart,0,0
minecraft:creaking_spawn_egg,minecraft_creaking_spawn_egg.png,creaking spawn egg,0,0
minecraft:creeper_banner_pattern,minecraft_creeper_banner_pattern.png,creeper banner pattern,0,0
minecraft:creeper_head,minecraft_creeper_head.png,creeper head,0,0
minecraft:creeper_spawn_egg,minecraft_creeper_spawn_egg.png,creeper spawn egg,0,0
minecraft:crimson_button,minecraft_crimson_button.png,crimson button,0,0
minecraft:crimson_door,minecraft_crimson_door.png,crimson door,0,0
minecraft:crimson_fence,minecraft_crimson_fence.png,crimson fence,0,0
minecraft:crimson_fence_gate,minecraft_crimson_fence_gate.png,crimson fence gate,0,0
minecraft:crimson_fungus,minecraft_crimson_fungus.png,crimson fungus,0,0
minecraft:crimson_hanging_sign,minecraft_crimson_hanging_sign.png,crimson hanging sign,0,0
minecraft:crimson_hyphae,minecraft_crimson_hyphae.png,crimson hyphae,0,0
minecraft:crimson_nylium,minecraft_crimson_nylium.png,crimson nylium,0,0
minecraft:crimson_planks,minecraft_crimson_planks.png,crimson planks,0,0
minecraft:crimson_pressure_plate,minecraft_crimson_pressure_plate.png,crimson pressure plate,0,0
minecraft:crimson_roots,minecraft_crimson_roots.png,crimson roots,0,0
minecraft:crimson_sign,minecraft_crimson_sign.png,crimson sign,0,0
minecraft:crimson_slab,minecraft_crimson_slab.png,crimson slab,0,0
minecraft:crimson_stairs,minecraft_crimson_stairs.png,crimson stairs,0,0
minecraft:crimson_stem,minecraft_crimson_stem.png,crimson stem,0,0
minecraft:crimson_trapdoor,minecraft_crimson_trapdoor.png,crimson trapdoor,0,0
minecraft:crossbow,minecraft_crossbow.png,crossbow,0,0
minecraft:crying_obsidian,minecraft_crying_obsidian.png,crying obsidian,0,0
minecraft:cut_copper,minecraft_cut_copper.png,cut copper,0,0
minecraft:cut_copper_slab,minecraft_cut_copper_slab.png,cut copper slab,0,0
minecraft:cut_copper_stairs,minecraft_cut_copper_stairs.png,cut copper stairs,0,0
minecraft:cut_red_sandstone,minecraft_cut_red_sandstone.png,cut red sandstone,0,0
minecraft:cut_red_sandstone_slab,minecraft_cut_red_sandstone_slab.png,cut red sandstone slab,0,0
minecraft:cut_sandstone,minecraft_cut_sandstone.png,cut sandstone,0,0
minecraft:cut_sandstone_slab,minecraft_cut_sandstone_slab.png,cut sandstone slab,0,0
minecraft:cyan_banner,minecraft_cyan_banner.png,cyan banner,0,0
minecraft:cyan_bed,minecraft_cyan_bed.png,cyan bed,0,0
minecraft:cyan_bundle,minecraft_cyan_bundle.png,cyan bundle,0,0
minecraft:cyan_candle,minecraft_cyan_candle.png,cyan candle,0,0
minecraft:cyan_carpet,minecraft_cyan_carpet.png,cyan carpet,0,0
minecraft:cyan_concrete,minecraft_cyan_concrete.png,cyan concrete,0,0
minecraft:cyan_concrete_powder,minecraft_cyan_concrete_powder.png,cyan concrete powder,0,0
minecraft:cyan_dye,minecraft_cyan_dye.png,cyan dye,0,0
minecraft:cyan_glazed_terracotta,minecraft_cyan_glazed_terracotta.png,cyan glazed terracotta,0,0
minecraft:cyan_shulker_box,minecraft_cyan_shulker_box.png,cyan shulker box,0,0
minecraft:cyan_stained_glass,minecraft_cyan_stained_glass.png,cyan stained glass,0,0
minecraft:cyan_stained_glass_pane,minecraft_cyan_stained_glass_pane.png,cyan stained glass pane,0,0
minecraft:cyan_terracotta,minecraft_cyan_terracotta.png,cyan terracotta,0,0
minecraft:cyan_wool,minecraft_cyan_wool.png,cyan wool,0,0
minecraft:damaged_anvil,minecraft_damaged_anvil.png,damaged anvil,0,0
minecraft:dandelion,minecraft_dandelion.png,dandelion,0,0
minecraft:danger_pottery_sherd,minecraft_danger_pottery_sherd.png,danger pottery sherd,0,0
minecraft:dark_oak_boat,minecraft_dark_oak_boat.png,dark oak boat,0,0
minecraft:dark_oak_button,minecraft_dark_oak_button.png,dark oak button,0,0
minecraft:dark_oak_chest_boat,minecraft_dark_oak_chest_boat.png,dark oak chest boat,0,0
minecraft:dark_oak_door,minecraft_dark_oak_door.png,dark oak door,0,0
minecraft:dark_oak_fence,minecraft_dark_oak_fence.png,dark oak fence,0,0
minecraft:dark_oak_fence_gate,minecraft_dark_oak_fence_gate.png,dark oak fence gate,0,0
minecraft:dark_oak_hanging_sign,minecraft_dark_oak_hanging_sign.png,dark oak hanging sign,0,0
minecraft:dark_oak_leaves,minecraft_dark_oak_leaves.png,dark oak leaves,0,0
minecraft:dark_oak_log,minecraft_dark_oak_log.png,dark oak log,0,0
minecraft:dark_oak_planks,minecraft_dark_oak_planks.png,dark oak planks,0,0
minecraft:dark_oak_pressure_plate,minecraft_dark_oak_pressure_plate.png,dark oak pressure plate,0,0
minecraft:dark_oak_sapling,minecraft_dark_oak_sapling.png,dark oak sapling,0,0
minecraft:dark_oak_sign,minecraft_dark_oak_sign.png,dark oak sign,0,0
minecraft:dark_oak_slab,minecraft_dark_oak_slab.png,dark oak slab,0,0
minecraft:dark_oak_stairs,minecraft_dark_oak_stairs.png,dark oak stairs,0,0
minecraft:dark_oak_trapdoor,minecraft_dark_oak_trapdoor.png,dark oak trapdoor,0,0
minecraft:dark_oak_wood,minecraft_dark_oak_wood.png,dark oak wood,0,0
minecraft:dark_prismarine,minecraft_dark_prismarine.png,dark prismarine,0,0
minecraft:dark_prismarine_slab,minecraft_dark_prismarine_slab.png,dark prismarine slab,0,0
minecraft:dark_prismarine_stairs,minecraft_dark_prismarine_stairs.png,dark prismarine stairs,0,0
minecraft:daylight_detector,minecraft_daylight_detector.png,daylight detector,0,0
minecraft:dead_brain_coral,minecraft_dead_brain_coral.png,dead brain coral,0,0
minecraft:dead_brain_coral_block,minecraft_dead_brain_coral_block.png,dead brain coral block,0,0
